Domain,AuthProtocol,LogonType,Destination,Source,User,DateTime,LogFile,Type,EventID
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:45:46,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:45:57,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:45:57,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:47:10,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:47:47,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:47:58,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:47:58,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:49:11,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:49:48,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:49:59,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:49:59,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:51:12,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:51:49,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:52:00,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:52:00,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,02/02/2016 11:53:06,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:53:13,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,02/02/2016 11:53:42,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:53:50,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:54:01,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:54:01,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 11:54:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 11:54:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:55:14,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:55:51,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:56:02,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:56:02,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:57:15,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:57:52,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:58:03,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 11:58:03,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 11:59:16,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 11:59:53,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:00:04,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:00:04,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,02/02/2016 12:00:19,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,02/02/2016 12:00:19,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:01:17,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:01:54,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:02:05,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:02:05,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:03:18,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:03:55,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:04:06,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:04:06,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:04:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:04:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,02/02/2016 12:05:06,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:05:19,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,02/02/2016 12:05:42,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:05:56,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:06:07,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:06:07,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:07:20,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:07:57,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:08:08,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:08:08,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:09:21,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:09:58,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:10:09,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:10:09,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:11:22,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:11:59,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:12:10,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:12:10,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:13:23,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:14:00,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:14:11,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:14:11,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:14:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:14:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:15:24,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:16:01,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:16:12,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:16:12,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,02/02/2016 12:17:06,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:17:25,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,02/02/2016 12:17:42,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:18:02,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:18:13,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:18:13,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:19:26,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:20:03,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:20:14,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:20:14,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:21:27,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:22:04,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:22:15,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:22:15,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:23:28,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:24:05,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:24:16,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:24:16,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:24:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:24:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:25:29,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:26:06,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:26:17,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:26:17,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:27:30,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:28:07,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:28:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:28:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,02/02/2016 12:28:33,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.1,SGDB01$,02/02/2016 12:28:33,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,02/02/2016 12:29:06,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:29:31,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,02/02/2016 12:29:42,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:30:08,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:30:19,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:30:19,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:31:32,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:32:09,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:32:20,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:32:20,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:33:33,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:34:10,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:34:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:34:18,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:34:21,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:34:21,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:35:34,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:36:11,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:36:22,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:36:22,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:37:35,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:38:12,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:38:23,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:38:23,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:39:36,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:40:13,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:40:24,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:40:24,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.99,,02/02/2016 12:41:06,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:41:37,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGIIS01,192.177.0.231,,02/02/2016 12:41:42,t:\working_evd\SGIIS01\2016-05-10_183329\SGIIS01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:42:14,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:42:25,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGDISQLDEV,192.177.0.6,SGBOSQL01$,02/02/2016 12:42:25,t:\working_evd\SGdisqldev\SGDISQLDEV\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.1,SGDB01$,02/02/2016 12:43:38,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
companyA,Kerberos,3,SGBOSQL01,192.177.0.2,sqlservice,02/02/2016 12:44:15,t:\working_evd\SGBOSQL01\2016-05-12_212917\SGBOSQL01_evts.csv,Network,540
,NTLM,3,SGDISQLDEV,192.177.0.3,,02/02/2016 12:44:18,t:\working_evd\SGdisqldev\2016-05-10_183548\SGDISQLDEV_evts.csv,Network,540
